Id_Siniestro,Id_Poliza,Fecha_Siniestro,Monto_Siniestro,Estado,motivo_rechazo
2902,3779,2025-07-19,11354.33,Cerrado,
2903,9815,2025-09-01,"3.103,24",Rechazado,
2904,2061,2025-08-15,678.66,Nan,
2905,7703,2026-01-14,"1.220,76",Abierto,
2906,765,2025-10-06,-,Rechazado,
2907,906,2025-09-01,10151.80,Abierto,
2908,10500,2025-01-25,14002.00,Nan,
2909,13727,2025-06-20,14365.50,Nan,
2910,24779,2025-07-13,12385.96,Nan,
2911,20021,2025-09-26,nan,Cerrado,
2912,9939,2025-05-22,"-3.369,00",Nan,
2913,24973,2025-01-28,5350.97,Rechazado,
2914,13403,2025-03-26,"9.714,28",Rechazado,
2915,18974,2026-01-24,"4.234,90",Cerrado,
2916,3435,2025-05-03,-,Rechazado,
2917,10227,2025-04-25,14318.74,Cerrado,
2918,1151,2025-05-10,-,Abierto,
2919,14747,2025-06-20,nan,Rechazado,
2920,15601,2026-01-16,7539.48,Abierto,
2921,8024,2026-02-13,-,Abierto,
2922,13360,2025-06-13,568.96,Abierto,
2923,12812,2025-12-11,9303.42,Nan,
2924,24782,2025-05-31,"4.887,26",Cerrado,
2925,19897,2025-03-31,-,Cerrado,
2926,12223,2025-07-17,127.29,Cerrado,
2927,4153,2025-01-27,10642.29,Abierto,
2928,7039,2025-06-25,nan,Nan,
2929,16454,2026-02-18,8410.75,Rechazado,
2930,12839,2025-08-31,6298.00,Nan,
2931,14029,2025-10-05,"13.356,62",Rechazado,
2932,8501,2026-02-02,11683.33,Abierto,
2933,314,2026-01-01,"5.243,31",Abierto,
2934,4576,2025-08-28,4394.39,Cerrado,
2935,22511,2025-11-07,nan,Abierto,
2936,2541,2025-08-04,"6.609,55",Cerrado,
2937,15378,2025-10-15,nan,Cerrado,
2938,10709,2025-02-23,3219.37,Abierto,
2939,11677,2025-02-12,nan,Abierto,
2940,17688,2025-09-06,12974.77,Rechazado,
2941,14196,2025-09-24,"10,900.06",Nan,
2942,7193,2026-01-04,10099.47,Abierto,
2943,213,2025-11-25,8998.13,Nan,
2944,12461,2025-11-25,"8.541,69",Abierto,
2945,20203,2025-01-01,884.96,Nan,
2946,6535,2026-01-26,14195.58,Rechazado,
2947,16870,2025-08-30,"5,115.76",Cerrado,
2948,25676,2026-01-06,"2.758,76",Abierto,
2949,192,2025-09-03,9990.73,Nan,
2950,3978,2026-02-21,14099.50,Abierto,
2951,24089,2025-10-09,10153.40,Nan,
2952,8819,2025-12-11,1140.52,Cerrado,
2953,22103,2025-02-14,"8,062.92",Cerrado,
2954,1306,2025-05-10,6575.93,Cerrado,
2955,5495,2025-04-05,"9,185.61",Rechazado,
2956,21726,2025-03-16,"7.418,86",Rechazado,
2957,17879,2025-03-25,1289.99,Nan,
2958,11431,2025-02-27,12342.69,Abierto,
2959,3668,2025-02-02,"7.249,68",Abierto,
2960,17917,2025-01-21,8169.85,Cerrado,
2961,21717,2025-08-17,nan,Abierto,
2962,1306,2025-12-12,"14.413,99",Abierto,
2963,5414,2025-08-29,"13.880,78",Abierto,
2964,20729,2025-12-14,"1.073,69",Rechazado,
2965,17469,2025-02-06,5909.33,Cerrado,
2966,8528,2025-09-27,"3,333.03",Cerrado,
2967,24571,2025-10-17,nan,Abierto,
2968,12834,2025-09-14,7644.09,Nan,
2969,18377,2026-01-15,-,Nan,
2970,24501,2025-05-01,932.75,Nan,
2971,21475,2025-06-05,1534.32,Nan,
2972,2163,2025-06-02,"12.609,59",Abierto,
2973,5526,2026-01-10,"10,104.70",Nan,
2974,12947,2025-08-14,12578.78,Abierto,
2975,20707,2025-12-03,14143.34,Nan,
2976,19709,2025-02-09,"7,213.36",Abierto,
2977,3636,2025-11-10,3418.67,Nan,
2978,16002,2025-10-22,"3.912,96",Abierto,
2979,22320,2025-03-06,"13,182.44",Cerrado,
2980,7043,2025-11-19,3187.51,Abierto,
2981,4055,2025-11-16,nan,Abierto,
2982,17721,2025-11-25,2800.19,Nan,
2983,6014,2025-07-28,"3.339,49",Nan,
2984,23677,2025-07-07,11206.83,Abierto,
2985,13199,2025-04-19,"13.342,63",Abierto,
2986,9112,2025-03-04,"862,45",Abierto,
2987,12498,2026-01-30,6005.74,Nan,
2988,4087,2025-11-22,"14,177.32",Rechazado,
2989,11057,2025-05-26,-,Cerrado,
2990,755,2025-06-06,3204.48,Nan,
2991,9470,2025-11-22,"7,554.35",Rechazado,
2992,13628,2025-04-10,10243.10,Abierto,
2993,7625,2025-07-18,14655.52,Nan,
2994,16744,2026-01-17,618.19,Rechazado,
2995,17011,2025-12-26,2541.96,Abierto,
2996,2461,2025-09-28,854.80,Nan,
2997,1941,2025-11-22,6589.31,Nan,
2998,1793,2025-08-02,"6,663.96",Cerrado,
2999,23553,2025-07-14,9237.49,Cerrado,
3000,8729,2025-05-12,8678.22,Nan,
3001,25803,2026-01-18,"2.707,84",Cerrado,
3002,11675,2025-02-21,"7.552,22",Nan,
3003,15924,2025-04-29,"3.916,06",Cerrado,
3004,16110,2025-10-20,14818.54,Abierto,
3005,14268,2025-12-18,"2.811,20",Cerrado,
3006,23138,2026-01-20,"1.236,29",Abierto,
3007,22295,2025-11-24,nan,Abierto,
3008,18810,2025-05-14,-,Nan,
3009,23444,2025-04-08,706.51,Nan,
3010,25773,2025-03-26,"12.099,42",Nan,
3011,5869,2025-11-13,"13.506,53",Cerrado,
3012,23196,2025-10-07,nan,Cerrado,
3013,10144,2025-01-05,214.39,Abierto,
3014,24880,2026-01-30,5705.62,Cerrado,
3015,13993,2025-12-29,3176.95,Cerrado,
3016,1304,2025-08-12,"2.803,11",Rechazado,
3017,23679,2025-09-16,"6,832.08",Abierto,
3018,18302,2026-01-14,nan,Abierto,
3019,16196,2025-02-05,5676.50,Cerrado,
3020,15920,2025-05-15,9639.36,Nan,
3021,11613,2025-05-12,"14,274.09",Rechazado,
3022,14740,2025-02-28,"125,04",Nan,
3023,14920,2026-01-21,"13.420,69",Cerrado,
3024,18872,2026-02-07,"7.350,49",Nan,
3025,25862,2025-09-23,8251.99,Abierto,
3026,6156,2025-09-09,11083.07,Nan,
3027,25899,2025-12-11,-,Cerrado,
3028,18198,2026-01-23,"10,024.29",Cerrado,
3029,6138,2025-09-25,-,Cerrado,
3030,6637,2025-12-14,7434.46,Nan,
3031,23201,2026-02-20,"6.398,43",Nan,
3032,12895,2025-01-09,12339.98,Abierto,
3033,9852,2025-11-13,"2,884.45",Nan,
3034,25739,2025-09-26,13670.35,Rechazado,
3035,327,2026-02-06,3037.69,Abierto,
3036,9492,2025-06-08,11587.73,Rechazado,
3037,17700,2025-10-04,7034.89,Abierto,
3038,17850,2025-09-26,"4.320,60",Rechazado,
3039,2259,2025-11-09,"7.423,49",Rechazado,
3040,5798,2026-02-17,4691.08,Abierto,
3041,13292,2025-11-24,10237.62,Nan,
3042,126,2025-12-02,"11,654.76",Abierto,
3043,3099,2025-11-13,"1.910,39",Rechazado,
3044,1888,2026-01-02,-,Cerrado,
3045,11399,2025-03-21,"2,894.12",Abierto,
3046,7062,2025-02-14,"5,945.27",Cerrado,
3047,18168,2025-01-02,294.48,Abierto,
3048,498,2025-01-01,13171.60,Abierto,
3049,23809,2025-12-04,4320.18,Cerrado,
3050,18418,2025-03-14,nan,Rechazado,
3051,15387,2025-07-03,13708.19,Cerrado,
3052,25650,2025-10-01,-,Cerrado,
3053,4322,2025-07-19,5305.78,Nan,
3054,20673,2025-05-23,"4,789.43",Rechazado,
3055,13404,2025-01-24,"9.194,51",Cerrado,
3056,24661,2025-04-24,nan,Abierto,
3057,24005,2025-02-17,nan,Abierto,
3058,13765,2026-01-15,nan,Cerrado,
3059,4966,2025-05-18,14024.39,Cerrado,
3060,23020,2025-01-11,"4,424.25",Cerrado,
3061,14526,2025-01-17,"7,375.21",Abierto,
3062,24613,2025-09-06,nan,Abierto,
3063,5626,2025-04-12,909.39,Abierto,
3064,8212,2025-05-22,-,Nan,
3065,9245,2025-11-26,-,Rechazado,
3066,1126,2025-06-24,5440.37,Abierto,
3067,19498,2025-06-15,980.04,Abierto,
3068,23563,2025-10-01,7915.01,Abierto,
3069,4622,2025-05-21,12237.77,Nan,
3070,1611,2025-04-04,"13.672,59",Cerrado,
3071,443,2025-03-13,6934.85,Cerrado,
3072,24385,2025-02-16,12435.02,Rechazado,
3073,9590,2026-02-01,5305.12,Nan,
3074,11480,2025-08-16,4873.25,Abierto,
3075,18513,2025-12-29,3915.77,Cerrado,
3076,24191,2025-04-07,8959.60,Nan,
3077,22059,2025-01-17,"13,463.42",Nan,
3078,1803,2025-11-01,nan,Rechazado,
3079,19314,2025-06-19,184.15,Nan,
3080,24421,2025-04-23,nan,Rechazado,
3081,993,2025-12-05,"14,238.48",Abierto,
3082,5250,2026-01-14,nan,Nan,
3083,16985,2025-09-12,"9.236,08",Cerrado,
3084,17071,2025-09-29,1133.04,Nan,
3085,3836,2025-07-13,"13,227.97",Nan,
3086,18709,2025-06-11,11486.64,Cerrado,
3087,5203,2025-04-20,nan,Cerrado,
3088,12169,2025-06-22,"5.760,06",Abierto,
3089,18790,2025-08-18,8755.02,Cerrado,
3090,14253,2026-01-09,7168.08,Abierto,
3091,9190,2025-12-26,6235.77,Cerrado,
3092,1903,2025-07-08,-,Cerrado,
3093,21654,2025-10-02,"4,278.00",Nan,
3094,14655,2026-02-25,11257.16,Cerrado,
3095,5434,2025-09-23,"13.336,74",Rechazado,
3096,12359,2025-06-01,12141.50,Nan,
3097,9107,2025-08-11,"10.013,90",Abierto,
3098,11633,2025-06-11,nan,Abierto,
3099,3847,2025-09-27,-,Cerrado,
3100,2389,2026-01-16,1788.99,Rechazado,
3101,15691,2025-06-29,nan,Abierto,
3102,6620,2025-08-10,"3,096.81",Rechazado,
3103,17124,2025-07-09,nan,Cerrado,
3104,24816,2026-01-31,nan,Cerrado,
3105,571,2025-08-13,12334.86,Nan,
3106,16288,2025-06-08,6767.62,Nan,
3107,4475,2025-02-13,9998.35,Nan,
3108,24061,2025-12-25,3966.29,Nan,
3109,17141,2025-02-04,"4.086,18",Abierto,
3110,24551,2025-02-21,"9,050.90",Nan,
3111,277,2025-06-15,611.79,Nan,
3112,11767,2025-02-19,-,Rechazado,
3113,7580,2025-02-21,"706,28",Nan,
3114,6905,2025-11-25,1323.20,Abierto,
3115,14045,2025-05-29,5067.28,Nan,
3116,3172,2025-09-08,-,Nan,
3117,13314,2025-10-01,1762.34,Abierto,
3118,13237,2025-09-12,"1,343.83",Cerrado,
3119,10564,2025-11-09,nan,Cerrado,
3120,7369,2025-10-12,nan,Abierto,
3121,4443,2025-02-28,"3,949.14",Nan,
3122,1718,2025-04-04,11266.92,Abierto,
3123,6459,2025-04-22,9887.06,Nan,
3124,4464,2025-02-03,-,Nan,
3125,16072,2025-07-18,"5.361,35",Nan,
3126,16650,2025-02-25,875.23,Abierto,
3127,1654,2025-01-21,-,Nan,
3128,24901,2025-09-08,"9,758.31",Cerrado,
3129,15637,2025-10-25,14735.81,Nan,
3130,18367,2025-10-10,nan,Nan,
3131,8256,2025-01-02,"2.611,45",Abierto,
3132,22022,2025-07-02,"2,879.33",Rechazado,
3133,21555,2026-01-13,"7.140,96",Abierto,
3134,17586,2025-10-26,13795.47,Rechazado,
3135,25602,2025-06-23,-,Abierto,
3136,6682,2025-09-17,3835.47,Cerrado,
3137,15465,2025-10-04,2903.41,Cerrado,
3138,9312,2026-02-23,"3.632,49",Cerrado,
3139,24013,2025-06-17,12371.67,Cerrado,
3140,10995,2025-06-30,145.28,Rechazado,
3141,4298,2026-01-30,"14,528.17",Abierto,
3142,12240,2026-01-07,nan,Rechazado,
3143,5523,2025-03-17,"10,510.60",Cerrado,
3144,19326,2025-03-12,14158.42,Cerrado,
3145,7582,2025-03-23,"11.844,49",Rechazado,
3146,8251,2025-05-21,436.98,Abierto,
3147,19269,2025-08-27,"5,678.93",Cerrado,
3148,2823,2025-09-30,-,Cerrado,
3149,13249,2025-02-18,12350.46,Abierto,
3150,19889,2025-11-21,nan,Abierto,
3151,25746,2025-10-12,"3.865,34",Abierto,
3152,23687,2025-06-12,12693.82,Abierto,
3153,13621,2025-10-23,13854.22,Abierto,
3154,4309,2025-07-29,11031.29,Abierto,
3155,21923,2025-10-08,"7,601.98",Abierto,
3156,15142,2025-09-02,"10,752.64",Cerrado,
3157,8000,2025-04-03,"10.003,91",Cerrado,
3158,14730,2025-12-27,nan,Nan,
3159,12190,2025-10-18,1094.08,Cerrado,
3160,22322,2025-11-06,14595.07,Abierto,
3161,3384,2025-03-22,-,Nan,
3162,180,2025-05-14,"6,252.76",Nan,
3163,5629,2025-09-15,1468.76,Abierto,
3164,18377,2025-05-06,12243.27,Cerrado,
3165,16787,2025-05-02,nan,Cerrado,
3166,23806,2025-10-23,-,Rechazado,
3167,12616,2025-09-28,"11,801.80",Abierto,
3168,14853,2026-01-20,122.09,Rechazado,
3169,19596,2025-10-25,"8.017,98",Nan,
3170,13957,2025-06-13,11098.48,Abierto,
3171,7272,2025-09-26,6367.30,Rechazado,
3172,19239,2025-07-12,"10.098,65",Cerrado,
3173,24055,2026-02-01,"3.851,63",Abierto,
3174,23555,2026-02-22,653.59,Cerrado,
3175,13535,2026-01-21,nan,Cerrado,
3176,10734,2025-07-19,2301.35,Nan,
3177,2222,2025-03-13,3643.17,Nan,
3178,5013,2025-01-02,9810.01,Nan,
3179,9103,2026-02-20,10437.08,Cerrado,
3180,15254,2025-08-14,-,Abierto,
3181,6419,2025-02-01,"8.621,11",Cerrado,
3182,20593,2025-01-02,nan,Cerrado,
3183,11540,2026-01-15,12888.01,Cerrado,
3184,21952,2026-02-03,"13,645.10",Nan,
3185,11056,2026-01-04,"1.750,69",Abierto,
3186,24610,2026-02-22,"6.640,59",Cerrado,
3187,20816,2025-10-13,"8,988.77",Cerrado,
3188,6623,2025-05-31,7076.52,Nan,
3189,6091,2025-05-13,7545.57,Cerrado,
3190,4162,2025-01-12,"5,232.65",Abierto,
3191,14150,2025-07-13,3091.79,Nan,
3192,21392,2025-02-01,nan,Cerrado,
3193,6617,2025-08-29,2381.86,Nan,
3194,24742,2025-03-30,-,Nan,
3195,21388,2025-03-19,-,Cerrado,
3196,24631,2026-02-13,14526.12,Cerrado,
3197,16059,2025-10-21,4396.09,Cerrado,
3198,10584,2025-01-21,"9.734,38",Abierto,
3199,6338,2025-05-03,13986.96,Rechazado,
3200,23394,2025-01-06,"6.667,78",Rechazado,
3201,17906,2025-09-30,7793.46,Cerrado,
3202,9608,2025-05-03,12863.87,Abierto,
3203,25644,2025-07-19,"4.314,68",Rechazado,
3204,24110,2025-08-08,8557.18,Nan,
3205,3225,2025-11-10,"6.795,22",Cerrado,
3206,24309,2025-01-08,-,Rechazado,
3207,2041,2025-01-10,9952.93,Abierto,
3208,10830,2025-03-10,7548.64,Cerrado,
3209,13709,2025-09-19,12802.75,Nan,
3210,17248,2025-07-02,"11.834,59",Nan,
3211,19250,2025-05-10,"13,331.34",Nan,
3212,16499,2025-06-03,nan,Cerrado,
3213,6084,2026-01-28,8118.57,Nan,
3214,10724,2025-10-12,12248.33,Cerrado,
3215,13465,2025-11-21,nan,Abierto,
3216,7338,2025-01-14,-,Nan,
3217,11735,2025-02-28,"13.347,47",Rechazado,
3218,17302,2025-02-23,nan,Nan,
3219,9477,2026-01-02,"11,968.83",Rechazado,
3220,876,2025-01-24,3650.32,Abierto,
3221,21324,2025-08-14,6960.34,Nan,
3222,23959,2026-02-16,"11.785,37",Rechazado,
3223,21176,2025-07-12,"9,328.66",Nan,
3224,19734,2025-10-19,11460.78,Abierto,
3225,24284,2025-07-23,"10,911.42",Abierto,
3226,11063,2025-12-21,"13.861,45",Abierto,
3227,22013,2025-05-16,-,Abierto,
3228,7743,2025-01-10,nan,Nan,
3229,10412,2025-09-15,"6,500.38",Cerrado,
3230,23417,2026-02-17,14098.73,Abierto,
3231,11197,2025-08-02,14752.68,Cerrado,
3232,21792,2025-02-05,"3.838,13",Nan,
3233,14994,2025-02-01,"3.924,77",Nan,
3234,17375,2025-05-21,"1.711,99",Abierto,
3235,13847,2025-08-18,"12,373.10",Cerrado,
3236,13514,2025-01-25,12497.32,Abierto,
3237,12586,2025-03-11,12532.65,Abierto,
3238,13825,2025-03-11,"5.397,31",Cerrado,
3239,15472,2025-01-23,11719.69,Abierto,
3240,19379,2025-06-20,11851.27,Abierto,
3241,6890,2025-07-18,"1.941,27",Nan,
3242,21997,2025-12-21,nan,Cerrado,
3243,3778,2025-08-14,3464.48,Nan,
3244,9326,2025-09-30,nan,Nan,
3245,22117,2025-06-06,nan,Rechazado,
3246,17153,2025-02-05,"8.471,23",Rechazado,
3247,19372,2025-09-15,12859.86,Nan,
3248,20094,2025-07-30,"5,678.81",Cerrado,
3249,7469,2025-08-18,2471.10,Nan,
3250,6682,2025-07-17,"2.703,00",Cerrado,
3251,24995,2025-04-12,12666.97,Nan,
3252,17495,2025-01-19,9230.19,Cerrado,
3253,19394,2025-09-07,3352.69,Cerrado,
3254,18828,2025-12-19,14209.33,Nan,
3255,8724,2025-09-13,nan,Cerrado,
3256,17785,2025-03-16,"3.400,97",Cerrado,
3257,23170,2025-11-30,-10884.74,Cerrado,
3258,4577,2025-07-12,"5,226.13",Nan,
3259,20729,2025-02-22,"1.565,52",Abierto,
3260,17336,2025-10-17,"2,317.72",Abierto,
3261,19802,2025-03-28,"2.639,10",Nan,
3262,20391,2026-01-05,12080.01,Rechazado,
3263,2752,2025-06-06,10545.28,Nan,
3264,175,2025-07-02,10332.45,Nan,
3265,21392,2025-09-12,8545.96,Nan,
3266,18734,2026-02-20,"2,064.14",Nan,
3267,747,2025-05-22,10037.27,Cerrado,
3268,15504,2025-06-21,"8,455.66",Nan,
3269,21234,2025-03-31,"14,640.07",Abierto,
3270,21943,2026-02-01,"3.422,63",Nan,
3271,6023,2026-01-02,"5.263,68",Nan,
3272,2527,2025-11-20,"13.231,66",Cerrado,
3273,13272,2025-09-09,nan,Nan,
3274,21645,2025-03-12,"3.770,93",Rechazado,
3275,25736,2025-09-24,12419.35,Abierto,
3276,13505,2026-01-12,1057.72,Cerrado,
3277,16633,2026-01-09,nan,Nan,
3278,13803,2025-10-17,6133.27,Cerrado,
3279,10568,2025-01-21,nan,Abierto,
3280,8890,2025-06-27,6179.99,Nan,
3281,349,2025-12-28,"10.957,69",Abierto,
3282,4904,2025-04-17,"5.531,57",Abierto,
3283,16185,2025-04-11,9842.48,Abierto,
3284,12326,2025-07-01,-,Rechazado,
3285,13404,2025-07-03,"3.107,51",Nan,
3286,1827,2025-08-20,"10.541,11",Cerrado,
3287,14871,2025-07-19,"6,111.09",Cerrado,
3288,11662,2025-09-07,13099.51,Abierto,
3289,13412,2025-09-14,4299.49,Rechazado,
3290,21950,2025-06-20,"3.316,96",Cerrado,
3291,1711,2025-03-15,nan,Abierto,
3292,370,2025-03-29,5277.56,Nan,
3293,3360,2025-11-09,12712.55,Abierto,
3294,18628,2025-04-15,nan,Nan,
3295,12362,2025-07-04,11017.75,Nan,
3296,5852,2025-02-27,"9,266.44",Rechazado,
3297,5781,2025-08-07,-,Nan,
3298,1075,2025-06-16,11128.73,Abierto,
3299,3229,2025-01-30,8262.97,Rechazado,
3300,10525,2025-06-13,"10.056,76",Nan,
3301,20986,2025-11-20,12549.43,Abierto,
3302,4474,2025-06-24,"3,001.61",Nan,
3303,2934,2025-06-01,"5.923,80",Nan,
3304,22188,2025-06-07,9663.86,Cerrado,
3305,24713,2025-04-25,868.17,Nan,
3306,1978,2025-04-27,1149.30,Rechazado,
3307,8080,2025-09-27,"13.346,91",Abierto,
3308,22550,2025-07-30,3580.96,Nan,
3309,9748,2025-08-10,nan,Abierto,
3310,20752,2025-04-06,4203.34,Rechazado,
3311,11519,2025-06-09,"7.134,00",Nan,
3312,3641,2025-11-27,13903.82,Abierto,
3313,9552,2025-01-24,"11.382,25",Abierto,
3314,979,2025-10-23,nan,Abierto,
3315,23895,2025-07-27,nan,Cerrado,
3316,18277,2025-06-06,6942.92,Nan,
3317,20412,2025-01-26,434.34,Cerrado,
3318,9556,2025-02-01,"3.299,35",Cerrado,
3319,2029,2026-01-04,nan,Abierto,
3320,14408,2025-07-21,"6,701.58",Nan,
3321,13075,2025-09-21,"4,003.34",Abierto,
3322,5414,2025-05-24,7264.93,Nan,
3323,13680,2025-03-09,4085.16,Cerrado,
3324,7566,2025-08-01,"3,158.93",Nan,
3325,6857,2025-05-28,"8.031,05",Abierto,
3326,993,2025-04-20,"3,848.98",Nan,
3327,5105,2025-04-01,"2,610.20",Abierto,
3328,21679,2025-06-14,"8,181.08",Abierto,
3329,11288,2025-08-27,"9.448,31",Cerrado,
3330,14282,2025-04-27,11056.95,Abierto,
3331,6152,2025-08-26,"1,782.47",Nan,
3332,12461,2025-12-07,"7,393.70",Nan,
3333,1087,2026-01-01,13560.19,Cerrado,
3334,17085,2025-04-10,3324.33,Cerrado,
3335,13337,2025-12-31,nan,Cerrado,
3336,22060,2025-12-29,"1.789,83",Cerrado,
3337,4006,2025-05-23,3075.77,Cerrado,
3338,15923,2026-01-01,8798.38,Abierto,
3339,21320,2025-07-04,8348.53,Nan,
3340,5499,2025-06-27,11180.88,Cerrado,
3341,11377,2025-11-25,"9.190,53",Abierto,
3342,1654,2025-04-14,7089.23,Nan,
3343,25738,2025-03-05,4499.64,Nan,
3344,1995,2025-12-26,"8.064,25",Nan,
3345,24900,2026-01-10,nan,Cerrado,
3346,25700,2026-01-05,"13.234,67",Cerrado,
3347,25521,2025-08-27,"12,765.14",Cerrado,
3348,5076,2026-01-28,nan,Rechazado,
3349,16903,2025-11-21,"7.531,81",Cerrado,
3350,19825,2025-03-19,"9,044.69",Cerrado,
3351,9247,2025-08-05,13294.39,Abierto,
3352,14070,2025-08-01,"14.794,36",Abierto,
3353,17831,2025-08-28,"6,786.95",Nan,
3354,15904,2026-01-19,2286.99,Cerrado,
3355,21609,2025-04-05,1783.05,Nan,
3356,6732,2025-11-06,3157.86,Abierto,
3357,3043,2025-02-15,"4,914.03",Rechazado,
3358,17284,2025-05-23,"11,598.53",Rechazado,
3359,3534,2025-06-10,"-10,341.59",Abierto,
3360,3323,2025-05-10,1354.83,Cerrado,
3361,9262,2026-01-07,"14,353.87",Cerrado,
3362,1824,2026-02-03,"14,979.04",Abierto,
3363,6336,2025-05-01,"1,573.13",Abierto,
3364,16661,2026-02-08,7497.06,Cerrado,
3365,12970,2025-10-22,"-6.341,77",Abierto,
3366,23219,2025-09-23,"2,033.49",Nan,
3367,2775,2025-10-03,"12.434,55",Cerrado,
3368,23662,2025-01-08,"7,758.08",Abierto,
3369,9661,2025-12-24,"4,641.90",Nan,
3370,292,2025-12-10,"10,444.99",Nan,
3371,18897,2026-01-09,"1.220,56",Cerrado,
3372,851,2025-08-09,"12,281.29",Nan,
3373,1213,2025-04-20,"11.006,88",Abierto,
3374,24654,2025-08-28,4516.64,Abierto,
3375,23802,2025-02-24,2093.44,Abierto,
3376,17254,2025-06-22,7643.96,Nan,
3377,12590,2025-12-16,"8,461.62",Cerrado,
3378,219,2025-02-04,5224.50,Abierto,
3379,3487,2025-07-23,14394.07,Cerrado,
3380,11039,2025-09-28,10553.39,Rechazado,
3381,23545,2025-01-19,"13.712,89",Cerrado,
3382,23176,2025-06-29,579.21,Cerrado,
3383,13159,2025-09-27,6274.64,Cerrado,
3384,1367,2025-03-27,nan,Nan,
3385,9615,2025-11-13,-,Nan,
3386,16097,2025-02-24,10189.44,Abierto,
3387,18192,2025-09-30,11500.22,Cerrado,
3388,5806,2025-02-23,14537.30,Nan,
3389,19010,2025-11-28,nan,Nan,
3390,8712,2025-03-10,"4.294,15",Nan,
3391,18329,2025-08-19,"3,700.42",Abierto,
3392,3341,2025-04-07,nan,Nan,
3393,11092,2025-04-29,"5.305,51",Cerrado,
3394,17297,2026-01-21,7958.64,Cerrado,
3395,4622,2025-12-27,"2.136,83",Abierto,
3396,14943,2025-06-21,nan,Cerrado,
3397,3293,2025-12-03,9557.94,Abierto,
3398,16928,2025-12-22,-,Cerrado,
3399,6457,2025-07-18,nan,Cerrado,
3400,7550,2025-03-22,14711.60,Cerrado,
3401,6258,2025-01-30,7535.85,Cerrado,
3402,25777,2025-08-23,2080.21,Abierto,
3403,19646,2025-01-18,"7,378.50",Cerrado,
3404,22417,2025-04-28,"1.380,59",Abierto,
3405,5479,2025-03-18,nan,Rechazado,
3406,24812,2025-12-06,-,Cerrado,
3407,13551,2025-12-01,"3,357.95",Rechazado,
3408,3516,2025-03-12,"10.245,47",Abierto,
3409,13067,2026-01-16,-,Nan,
3410,7110,2025-10-15,14877.41,Cerrado,
3411,21691,2025-04-01,"12,090.95",Cerrado,
3412,24173,2025-10-17,-,Nan,
3413,11860,2025-06-08,11391.07,Abierto,
3414,23814,2025-11-11,3840.99,Nan,
3415,16069,2025-08-17,"4.199,51",Nan,
3416,13499,2026-01-14,"10.461,53",Nan,
3417,3873,2026-01-25,nan,Cerrado,
3418,9048,2025-08-19,"2.451,88",Nan,
3419,19444,2025-07-03,nan,Nan,
3420,18,2025-11-21,nan,Abierto,
3421,13099,2025-08-27,"3,845.85",Rechazado,
3422,266,2025-09-15,"14,527.08",Nan,
3423,10050,2026-01-26,-,Cerrado,
3424,7599,2026-01-09,"10,786.05",Rechazado,
3425,20481,2025-06-24,-,Cerrado,
3426,23883,2025-10-20,12197.71,Cerrado,
3427,946,2025-01-02,nan,Rechazado,
3428,14447,2025-10-27,10608.62,Abierto,
3429,23284,2025-09-24,nan,Nan,
3430,19138,2025-09-21,2241.48,Abierto,
3431,4684,2025-09-13,11584.20,Abierto,
3432,17249,2025-06-14,"10,800.63",Rechazado,
3433,7532,2025-10-05,"13.201,12",Abierto,
3434,9984,2025-04-18,3062.03,Rechazado,
3435,19037,2026-02-21,"11,444.52",Rechazado,
3436,1639,2025-12-16,"4,043.53",Cerrado,
3437,6351,2026-01-06,8401.05,Nan,
3438,23938,2025-12-31,13993.71,Cerrado,
3439,13817,2025-02-27,-,Nan,
3440,799,2025-05-12,"5.247,04",Cerrado,
3441,22107,2025-02-08,nan,Abierto,
3442,15431,2025-06-01,nan,Cerrado,
3443,8510,2025-10-06,"10,056.65",Nan,
3444,21351,2025-11-25,"1,822.41",Abierto,
3445,20056,2025-11-21,"5.790,01",Cerrado,
3446,11131,2025-10-08,nan,Cerrado,
3447,22596,2025-08-20,6770.25,Rechazado,
3448,2630,2025-02-13,10748.46,Cerrado,
3449,1708,2026-01-22,"2.861,12",Abierto,
3450,1216,2025-01-09,"9.755,97",Cerrado,
3451,13884,2025-11-13,-,Nan,
3452,6028,2025-11-15,"14.266,22",Nan,
3453,9325,2025-08-11,9642.20,Abierto,
3454,2037,2025-04-30,3365.77,Abierto,
3455,16626,2026-01-10,"8.875,16",Rechazado,
3456,3056,2025-04-03,"1,495.79",Nan,
3457,6273,2025-11-24,14300.06,Abierto,
3458,10026,2025-10-26,nan,Cerrado,
3459,13510,2025-03-10,1364.72,Nan,
3460,7518,2025-04-27,8300.17,Abierto,
3461,13730,2025-07-07,3095.27,Abierto,
3462,5506,2025-11-03,"12.072,45",Abierto,
3463,17488,2025-07-21,4056.52,Abierto,
3464,4998,2025-06-28,"2.000,35",Cerrado,
3465,13544,2025-03-22,nan,Cerrado,
3466,6692,2025-12-19,nan,Rechazado,
3467,13844,2025-06-29,"3.818,63",Rechazado,
3468,3243,2025-09-26,9062.66,Cerrado,
3469,24326,2026-02-08,"6.645,83",Nan,
3470,15724,2025-05-19,"11,734.05",Cerrado,
3471,4402,2026-01-04,"14.270,74",Abierto,
3472,5138,2025-09-30,"706,03",Nan,
3473,171,2025-06-25,"7.758,78",Cerrado,
3474,4946,2025-07-30,564.29,Abierto,
