id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
7462,2026-01-10,1589,62,11,5,"1.107,94",187.23,"176,408.12"
7469,2026-01-01,2569,71,6,10,nan,269.57,-
7475,2025-09-26,315,7,13,3,-,180.72,-
7478,2025-12-24,1910,55,15,8,159.96,10.77,"11.566,57"
7480,2025-07-23,824,30,1,7,nan,475.75,121158.55
7485,2025-05-02,1811,2,4,10,nan,81.74,"37.879,03"
7486,2025-05-14,2103,47,3,3,"1,749.98",367.05,153467.71
7488,2025-06-27,828,19,6,12,1585.24,96.60,98141.60
7493,2025-06-04,30,54,1,8,nan,"289,43",130935.59
7497,2025-06-10,2709,30,12,10,-,-,-
7502,2026-02-14,1436,52,8,9,"86,14",6.78,11543.93
7525,2025-12-23,800,34,2,6,388.31,83.90,13031.14
7532,2025-04-22,1185,70,3,8,"998,34",nan,199108.26
7533,2025-02-22,3730,51,14,4,1054.60,194.94,"148,781.50"
7541,2025-03-05,2937,61,11,3,-915.28,58.29,64910.60
7542,2025-09-04,2886,6,2,7,996.58,nan,nan
7544,2025-06-30,1281,37,13,4,"1,414.22",-,279909.02
7557,2025-04-08,1767,25,6,3,854.01,73.88,106881.68
7558,2025-10-14,2895,68,12,10,715.84,68.54,76807.55
7568,2025-03-24,2439,53,8,12,"1.063,43",-,-
7569,2025-01-02,1500,66,12,6,"559,52",101.06,"53.825,36"
7573,2025-06-15,243,56,15,3,974.92,133.21,85994.23
7584,2025-12-04,835,13,10,11,"1.932,45","359,05",nan
7585,2025-04-18,2402,46,8,7,nan,"250,54",66737.63
7589,2025-04-23,22,25,10,4,"549,27",124.64,"57.213,82"
7591,2026-02-19,992,48,10,4,1936.71,"115,97",324162.53
7592,2025-05-30,947,35,2,8,270.19,"38,64",47919.14
7600,2026-01-01,2116,77,3,12,1518.99,"123,22",-
7607,2025-01-08,1526,61,6,10,nan,189.53,"208.341,60"
7616,2025-09-29,1375,46,11,12,"94,46","20,83",nan
7619,2025-01-07,2390,30,9,4,-,nan,"15,289.25"
7626,2025-08-12,437,13,15,4,nan,63.39,"122.981,81"
7627,2025-09-03,2501,3,15,11,1487.28,"296,96",278028.61
7629,2025-02-21,1689,50,5,11,nan,"119,37",243957.98
7631,2025-06-18,1523,29,8,4,640.87,34.42,"86,414.20"
7648,2026-01-03,122,73,3,9,-,-,123989.39
7650,2025-05-28,257,25,6,7,1666.76,160.72,"304,486.77"
7664,2025-05-09,109,64,9,9,nan,-,337859.42
7667,2025-05-21,2925,36,2,3,1704.77,326.48,124814.59
7677,2025-01-13,770,2,6,5,"1.586,81",351.38,"166,153.40"
7678,2025-10-15,2108,68,8,6,847.17,103.83,-
7686,2025-02-05,3532,23,3,3,"1,972.98",319.66,"124.248,87"
7687,2025-05-31,412,23,1,7,nan,"381,06","97,865.47"
7693,2026-01-19,2601,75,7,9,579.06,"36,09",nan
7698,2025-11-10,632,75,10,6,311.69,18.10,"19.401,36"
7707,2025-11-05,1241,70,14,7,-,-,"2.190,12"
7715,2025-10-31,751,69,12,4,"1.813,89",315.10,112249.12
7716,2026-02-19,2061,19,10,6,1758.90,nan,"101.751,71"
7718,2025-04-02,1461,8,13,1,1153.34,122.85,nan
7721,2025-11-11,1704,7,2,4,-,"85,02",nan
7723,2026-02-06,2386,53,8,2,334.11,nan,"31,098.89"
7726,2025-10-22,1528,13,8,11,1481.89,308.17,nan
7735,2025-05-14,1287,6,2,12,"479,66","98,84",76427.83
7741,2025-04-04,2556,2,4,1,1058.52,249.63,47109.00
7742,2025-03-19,817,14,13,6,"1,157.23","117,40",70803.17
7751,2025-02-25,2157,69,10,7,"1,666.53",-,"73,854.29"
7754,2026-01-28,1586,53,7,7,240.17,-,nan
7758,2025-10-25,1042,25,12,7,"1,393.38",nan,"115.170,28"
7762,2025-02-01,283,66,11,10,"1,358.24",250.78,-
7764,2025-04-28,2072,6,12,9,-,271.82,"25.634,55"
7768,2025-07-18,439,9,9,11,nan,111.35,236830.32
7776,2025-07-15,2674,47,3,4,67.15,nan,3859.05
7779,2025-07-15,1205,39,13,8,"446,23",38.26,49929.74
7780,2025-09-21,739,49,4,11,"1.001,26",nan,"99,085.47"
7783,2025-05-21,2633,71,10,9,-,70.22,82356.42
7787,2025-09-01,2321,40,15,1,"1,903.24",238.69,380620.42
7790,2025-02-27,1739,9,9,10,"1.533,60",-,-
7791,2025-09-22,2021,25,15,11,nan,nan,nan
7792,2025-06-30,1161,59,8,12,1557.36,242.40,280576.71
7796,2025-06-14,1312,15,12,6,343.52,"43,38",nan
7798,2025-02-10,2645,52,10,6,533.60,131.61,"12.965,22"
7809,2026-02-17,1841,64,11,4,1664.79,nan,309652.03
7811,2025-09-20,410,76,4,3,957.75,51.33,"60,526.39"
7822,2025-03-17,163,71,14,9,243.03,20.92,42468.27
7831,2025-07-02,1116,38,4,2,"269,46",22.87,42538.35
7832,2025-09-23,987,12,11,9,826.53,134.36,121739.21
7839,2025-05-25,1385,40,13,10,"1,746.62",372.88,238148.16
7849,2025-04-29,1527,4,10,8,1848.92,nan,92562.71
7852,2025-12-18,2744,33,14,11,nan,nan,-
7854,2026-01-05,1445,49,4,3,859.64,nan,nan
7857,2025-01-11,1025,20,2,1,1906.67,322.13,253441.09
7872,2025-01-13,2461,78,2,6,1913.99,"445,76","101.843,11"
7882,2025-09-15,2658,63,11,1,"819,67",173.61,"51.658,98"
7884,2025-12-01,1098,50,15,1,953.53,192.45,120652.16
7886,2026-02-15,2150,53,5,4,"1,693.35",323.51,49058.45
7887,2025-07-06,472,6,2,6,221.37,nan,6432.36
7892,2025-01-22,510,2,6,9,"1.812,36",235.24,52654.04
7896,2025-02-03,580,71,14,11,546.86,"63,89","60,248.05"
7898,2026-01-26,877,29,14,8,922.23,nan,151157.74
7899,2025-05-28,1770,70,11,3,1258.31,"206,07",nan
7905,2025-09-18,2853,25,14,1,1887.50,nan,"164,484.96"
7913,2025-09-22,511,15,3,4,386.16,37.04,26392.37
7916,2025-03-15,2729,76,9,10,"594,41",49.87,"12,018.01"
7924,2025-01-02,33,59,8,9,726.70,81.96,"21.455,47"
7939,2025-11-12,2918,59,7,1,1357.27,164.23,189064.45
7942,2025-04-16,2091,79,1,1,1757.41,"217,43","133,262.19"
7948,2025-01-10,2912,18,13,5,-1840.08,-,"58,263.11"
7949,2025-12-02,1406,55,3,6,607.07,49.30,102093.85
7951,2025-03-19,2738,38,11,9,"1.224,53",-,nan
7952,2025-06-27,99,20,11,7,"1.470,53",nan,151297.48
7957,2025-02-19,385,60,12,9,-,179.92,"67,256.19"
7958,2025-08-09,4,24,14,11,-,"317,65","227,205.12"
7965,2025-05-10,524,54,1,3,1464.31,132.35,"100,867.29"
7978,2025-06-11,1571,56,5,12,nan,"112,88",-
7980,2025-03-03,437,2,7,1,111.00,nan,16755.58
7984,2025-10-25,2000,10,2,9,872.90,61.75,139250.80
7996,2026-01-30,2952,70,8,11,1193.08,177.76,"78.114,44"
8000,2025-03-12,1328,25,15,6,"986,00",153.63,-
8006,2025-03-19,612,76,15,5,644.82,66.99,39111.94
8019,2025-05-07,1453,65,3,8,208.75,19.08,18345.43
8025,2025-12-26,1262,49,14,8,"968,44",nan,179686.77
8026,2025-06-18,380,22,15,4,"885,42",99.56,119240.28
8030,2025-08-15,464,42,3,12,705.04,106.31,nan
8038,2025-09-28,600,74,6,4,"86,80","149,45",nan
8040,2025-03-12,2044,73,11,4,275.48,18.30,"42.683,90"
8046,2025-02-07,677,49,14,12,135.41,8.81,nan
8047,2025-07-06,2624,73,5,1,"1,235.58",265.99,"102,239.47"
8049,2025-01-23,2718,74,10,3,nan,39.99,103195.46
8053,2025-12-18,2724,13,3,4,nan,-,68101.51
8054,2025-09-28,2979,39,6,6,787.17,61.79,114756.16
8057,2025-06-24,1794,56,9,1,1224.10,227.61,"242,036.61"
8058,2025-12-11,2435,15,15,11,"1.169,02",198.04,173348.54
8061,2026-02-08,587,39,10,11,1927.09,nan,132886.74
8068,2025-01-26,2884,25,7,5,"1,471.74",258.35,"60,940.63"
8070,2025-08-11,520,60,7,8,1337.68,"117,17","99.003,25"
8071,2025-02-23,1364,32,8,2,"1,934.02","420,11","52,353.72"
8086,2025-09-22,1760,45,3,5,"974,72",nan,"153.692,18"
8087,2025-12-02,1045,1,2,3,778.92,nan,"32,436.01"
8091,2025-04-22,1703,71,1,3,"761,47",163.82,"105,013.88"
8095,2025-08-28,2482,75,10,5,604.05,134.22,-
8096,2025-02-10,681,9,12,2,432.85,34.56,77556.24
8098,2025-02-03,615,4,5,11,1145.38,64.35,139609.95
8111,2025-09-04,1799,95,3,3,"1,029.76",100.30,"67,201.04"
8115,2025-05-02,2045,26,5,8,1534.57,"370,71",120252.45
8116,2025-06-27,806,30,12,11,"1,386.78",101.80,119981.42
8119,2025-05-17,2756,73,6,5,"1,379.25",289.41,"75,959.36"
8121,2025-10-29,2546,56,15,10,1946.81,nan,"211.504,81"
8126,2025-05-13,1803,70,3,3,1571.96,375.81,"221,121.80"
8129,2025-08-11,280,4,14,9,186.38,"20,11",26393.39
8136,2025-04-19,2416,34,1,4,868.71,nan,"50.831,75"
8138,2025-08-25,1346,43,12,9,-,-,"230.123,63"
8147,2026-02-17,724,24,8,8,289.95,nan,nan
8152,2025-11-07,440,34,13,1,"1.563,13",172.64,"111,607.12"
8154,2026-01-14,2466,55,3,11,"1.847,74",251.87,312896.40
8155,2025-08-27,1326,11,14,12,644.43,36.01,nan
8166,2025-06-05,2975,1,10,6,-,nan,"216,246.55"
8168,2025-02-10,669,41,7,11,557.91,84.50,70972.59
8169,2025-10-31,1947,47,8,4,"1.150,26",144.31,"62,764.15"
8176,2025-07-07,1930,8,5,10,276.89,32.15,43940.52
8182,2025-07-30,268,12,7,1,833.27,nan,nan
8184,2025-07-18,1748,46,9,12,264.88,19.85,12522.84
8191,2025-06-02,1866,22,2,4,"995,44","76,89","104,455.73"
8194,2025-03-17,414,11,10,11,"1,687.99",85.28,-
8202,2026-02-13,1148,11,9,11,nan,"63,62",28187.33
8214,2025-12-02,1932,66,10,1,nan,"45,60",nan
8218,2025-10-17,1038,43,10,9,159.85,11.14,14346.76
8221,2025-03-05,1133,23,11,5,0.00,"301,46",102799.55
8229,2025-06-06,2772,42,8,8,-,nan,"143,940.86"
8233,2025-04-02,1285,28,13,10,505.34,"31,31",27258.18
8237,2025-05-19,2387,59,12,5,nan,nan,"217.405,14"
8243,2026-01-02,1223,46,9,1,979.41,"155,44","160.364,04"
8254,2026-02-14,1888,68,5,6,"498,76",59.81,39767.88
8260,2025-04-05,2636,56,2,3,1389.28,"244,94","194.511,37"
8261,2025-09-27,320,32,12,6,55.08,7.74,-
8265,2025-03-27,761,68,4,5,nan,55.66,"68,051.39"
8268,2026-01-18,2766,2,15,1,450.44,767.36,nan
8280,2026-01-23,899,12,14,11,"1,806.88",-,"77.983,93"
8289,2025-01-22,1298,9,2,12,"1.882,28",208.31,364796.57
8305,2026-01-27,2272,9,3,6,437.89,"58,65","31,919.08"
8308,2025-02-11,1794,18,3,1,525.61,92.71,nan
8315,2025-08-09,963,20,14,4,1415.48,"149,16",nan
8321,2025-10-10,1513,60,5,3,"1.662,20",243.32,142443.48
8330,2025-07-03,2543,34,14,11,1266.89,216.64,162382.70
8331,2025-10-21,1285,5,13,2,nan,161.71,173936.48
8334,2025-08-03,2627,44,4,2,210.90,23.63,-
8335,2025-05-30,1943,54,13,5,"1.268,36",102.68,178705.40
8336,2026-01-07,42,77,10,12,428.86,70.20,25725.67
8343,2026-02-16,1154,68,11,11,1706.14,"335,37",nan
8348,2025-03-09,259,37,14,5,"1,324.20",175.55,-
8352,2025-06-14,582,23,5,7,-,275.76,"358.702,80"
8354,2025-10-16,902,40,15,1,"1.086,55",264.20,"190.581,71"
8360,2025-09-05,3591,18,1,9,"1,021.10","237,76",-
8363,2025-03-03,776,68,14,8,910.89,183.23,75020.80
8364,2025-12-28,880,50,6,9,1495.46,131.67,"122,909.84"
8375,2025-05-24,2225,60,2,4,559.24,31.61,"41,779.08"
8379,2025-02-18,2532,6,14,5,"1,554.89",120.39,122398.69
8384,2025-10-21,1912,68,7,12,1722.52,319.65,145763.58
8395,2025-12-22,53,25,10,8,-504.22,110.47,75223.24
8396,2025-01-28,1874,66,6,3,"337,74","24,41",57014.04
8417,2025-08-21,1330,60,2,1,113.85,"10,98",17932.88
8422,2026-01-21,2079,16,12,12,-,nan,115192.61
8423,2025-06-29,2318,49,13,6,1636.15,397.75,"158,167.78"
8427,2025-10-02,2021,18,9,10,"1,029.21","156,01","118,500.29"
8434,2025-12-20,2392,71,3,4,"1,981.84",-,"89,758.00"
8438,2025-04-26,2552,53,9,1,nan,92.82,"22,428.41"
8442,2025-04-11,285,59,11,12,"398,44","98,41","24,571.07"
8448,2025-09-04,953,14,10,4,446.69,57.27,30367.13
8452,2025-08-27,1680,58,4,5,"298,84",41.50,nan
8463,2025-04-01,628,18,4,11,927.30,90.55,"96.083,65"
8464,2025-12-19,834,61,7,7,277.12,66.13,52548.68
8469,2025-04-21,712,18,7,4,"716,21",nan,"94,775.46"
8472,2026-02-17,1570,5,14,7,nan,172.82,"100,933.01"
8480,2025-11-23,2812,9,7,5,-78.75,nan,2785.68
8487,2026-01-31,1034,3,15,9,1075.83,76.66,"193,155.56"
8489,2025-03-06,422,9,15,2,nan,250.08,nan
8505,2025-06-21,496,56,2,7,"552,77",134.10,52674.26
8514,2025-08-15,2153,69,15,3,138.74,nan,"10.110,88"
8517,2025-08-14,833,24,6,6,242.82,nan,15386.32
8519,2026-02-09,707,40,10,6,"1.641,69","98,85",nan
8526,2026-01-29,1619,68,15,5,1451.74,nan,282775.84
8535,2025-04-13,988,17,15,3,798.41,87.18,"117,843.47"
8545,2025-07-21,1541,60,12,7,"1.135,18",89.53,"198,780.84"
8546,2025-07-20,2941,71,11,6,490.32,"41,50",19833.55
8548,2025-02-19,814,74,15,11,-,341.06,"246,398.57"
8549,2025-01-10,1203,8,6,2,1451.30,-,157225.79
8554,2025-09-14,3713,47,3,4,-,"86,43","73.399,52"
8564,2025-09-11,601,68,3,3,"858,49",196.89,138369.78
8565,2025-12-24,2565,69,2,11,82.27,8.57,15089.09
8572,2026-02-07,868,53,13,3,"715,96",174.25,36020.36
8574,2025-10-01,2815,21,5,7,143.77,27.96,"5.529,23"
8582,2025-04-27,976,47,3,5,990.59,nan,"140.015,65"
8583,2025-01-16,81,20,5,8,-,"67,57",-
8584,2025-01-01,1761,72,1,7,"1.663,81","117,82","78,426.18"
8588,2025-07-17,858,75,14,7,"1,689.16",110.21,148178.28
8590,2025-01-19,131,68,5,1,501.63,nan,"18.823,69"
8593,2025-06-11,81,19,13,5,1672.62,"260,00","196.309,35"
8594,2025-09-10,100,26,11,7,1803.31,-,"74,137.44"
8605,2025-04-21,2437,37,3,3,"1.236,76","191,42",106393.56
8609,2025-05-30,616,61,10,5,"810,93",186.74,"146,126.68"
8613,2025-09-11,14,78,3,2,1117.02,-,"153.957,03"
8615,2025-03-11,1047,58,14,2,nan,13.93,3380.44
8617,2025-02-12,370,19,11,5,836.19,42.31,"142,592.12"
8623,2025-08-16,1040,20,9,5,346.50,25.02,"46,554.60"
8626,2025-06-12,2915,31,8,9,-,-,-
8635,2025-07-29,985,36,4,8,nan,137.63,-
8636,2025-08-10,2480,80,10,3,1794.11,108.43,"265,077.46"
8639,2025-07-06,1734,8,2,8,"-1.225,78",189.68,"29.477,91"
8648,2025-08-25,2165,8,2,2,1512.41,154.23,"263,432.55"
8650,2025-02-23,1513,49,5,11,561.10,"44,66",53734.46
8657,2025-11-27,148,29,8,11,188.83,42.93,29871.67
8659,2025-02-27,2748,77,11,9,"1.600,69",299.03,nan
8665,2025-03-15,1576,4,1,6,"849,76",1236.48,"123,904.31"
8666,2025-01-02,2828,42,9,8,-,249.61,nan
8672,2025-03-17,2024,16,6,5,1955.44,nan,"210,626.80"
8676,2025-09-10,1092,70,1,2,nan,266.44,nan
8678,2025-10-19,2547,46,9,11,nan,nan,17037.07
8685,2025-04-21,2029,56,6,7,"1.367,64","129,42","35.992,14"
8686,2025-04-08,424,17,2,6,658.39,55.92,102120.54
8694,2025-12-02,530,69,7,9,653.01,nan,nan
8696,2025-04-16,1403,25,10,5,177.55,"12,67",11971.02
8705,2025-07-18,2653,1,8,6,1359.52,"70,26","91,078.80"
8713,2026-01-16,2654,64,6,6,"1,624.73",nan,nan
8714,2026-02-17,1464,78,1,11,1691.50,241.14,"308,952.56"
8715,2026-01-21,1775,72,12,9,-,"277,34","38.946,14"
8716,2025-07-29,1095,56,10,12,"1.173,47",nan,"42,732.65"
8717,2026-01-14,353,7,12,6,"1.390,91",216.25,nan
8718,2025-01-18,1106,77,4,2,"53,71","3,24",2526.97
8725,2025-11-11,2937,44,13,4,-,169.18,"96,286.25"
8728,2025-07-01,2399,21,8,10,1891.16,"363,78",93157.70
8736,2025-12-09,399,16,12,2,721.50,167.97,"24,353.20"
8740,2025-04-15,1679,76,9,12,1134.09,245.66,110405.94
8743,2025-09-11,598,38,5,3,nan,85.99,104543.85
8754,2025-03-23,129,19,12,2,1671.73,243.93,272955.42
8768,2025-02-14,2264,58,11,12,nan,"124,54",-
8770,2025-05-02,134,68,2,8,276.02,52.69,"32.843,43"
8780,2025-11-24,1100,11,15,7,834.18,nan,"50.705,35"
8792,2025-12-08,1915,31,14,11,779.82,167.98,"92,022.91"
8806,2025-01-21,2142,30,10,8,1157.06,181.51,34538.80
8809,2025-04-27,925,25,11,2,nan,-,-
8836,2025-01-04,893,15,13,2,599.52,nan,"105,614.56"
8837,2025-10-05,1465,11,8,2,1174.08,93.31,73445.75
8844,2026-01-01,2358,2,12,12,1306.71,nan,"86,655.44"
8845,2025-10-09,856,47,2,10,972.27,224.23,"41,982.79"
8856,2025-09-29,859,64,5,11,703.48,57.66,54985.84
8859,2025-06-07,2312,20,15,4,356.12,"21,98",30653.68
8869,2025-06-11,201,19,4,3,"1.114,55","257,71",110247.83
8884,2025-02-21,978,75,15,3,"967,05",192.69,184090.57
8885,2025-01-17,2533,41,9,9,297.21,63.64,15411.67
8890,2025-05-26,1100,34,12,7,206.00,35.90,-
8895,2025-05-08,1640,26,1,12,824.86,89.06,17141.27
8916,2025-11-11,1469,33,9,7,-,193.29,"40,980.15"
8923,2025-04-26,3565,14,12,7,"1.204,61",214.14,114466.21
8926,2025-08-24,2888,5,6,1,"725,98",nan,62728.14
8928,2026-01-08,164,24,2,9,nan,133.28,110022.28
8930,2025-03-05,169,58,8,5,133.75,"14,40","8.165,27"
8937,2025-06-17,2639,80,2,7,nan,207.00,"175.970,18"
8941,2025-01-10,1901,26,13,10,1145.78,nan,189670.52
8952,2025-09-18,225,34,4,5,nan,46.30,68251.73
8957,2025-05-14,59,59,9,3,1617.96,351.48,"206,418.66"
8960,2025-01-04,906,61,5,1,nan,"13,07",7621.26
8961,2026-01-08,2567,19,11,4,"506,30","51,24",-
8965,2025-07-26,134,79,14,4,909.12,199.94,nan
8968,2025-04-26,1746,35,14,5,196.76,17.79,"17.007,22"
8970,2026-01-14,2522,58,14,4,281.25,49.09,"20,653.16"
8975,2025-11-11,650,3,9,11,1545.73,-,"96.772,25"
8976,2025-04-16,1784,70,12,1,338.19,57.06,40943.89
8988,2025-05-23,1383,75,4,12,"605,09",nan,17858.68
9010,2025-07-03,137,12,2,7,1904.10,nan,"83.493,93"
9017,2025-01-16,360,4,13,10,"1.223,57",292.01,219890.95
9019,2025-06-08,2297,48,12,4,-,387.80,-
9021,2025-10-20,1542,54,8,2,"1,538.37",202.36,-
9035,2025-09-20,582,9,15,1,813.31,nan,"62,070.79"
9037,2025-04-17,2868,55,6,10,466.52,nan,60960.05
9039,2025-03-07,1269,48,10,7,"149,83",11.31,nan
9048,2025-04-11,2929,7,3,1,704.11,155.39,-
9051,2025-03-27,110,61,13,7,1117.03,"111,16","208.863,50"
9058,2025-12-19,2876,73,3,3,1061.13,235.93,nan
9059,2025-06-03,1296,71,4,6,135.62,7.43,7679.33
9060,2025-10-03,3592,5,3,6,329.67,30.37,53331.27
9068,2025-04-12,1635,26,4,12,nan,33.15,"35,682.06"
9071,2025-12-30,2682,109,7,5,1777.07,"383,93","230,477.18"
9081,2025-08-17,2826,72,3,3,"862,95",114.75,"20.144,27"
9087,2025-11-06,453,76,2,4,"1.678,66",nan,"280.127,89"
9092,2025-02-05,1659,49,6,8,1250.12,213.15,nan
9097,2025-06-16,596,72,6,8,947.69,nan,48610.81
9099,2025-06-01,2159,36,13,11,"1.509,84","165,30",97176.42
9112,2025-06-24,174,37,3,9,1121.42,60.92,"113.012,30"
9113,2025-02-23,574,17,4,1,235.12,16.64,"10,386.56"
9116,2026-02-04,457,48,12,2,801.86,51.54,37812.55
9119,2025-08-16,477,34,13,2,176.46,41.07,29545.90
9123,2026-01-30,2954,2,4,6,1748.21,nan,"270.420,77"
9126,2025-04-09,1337,10,11,6,961.31,139.48,-
9130,2025-05-04,2263,3,2,12,1626.19,394.58,302911.01
9131,2025-03-10,2539,20,13,10,"790,98","97,76","144.774,48"
9133,2026-02-09,2434,43,3,7,"1.752,45",nan,280650.05
9134,2025-05-17,1734,13,8,5,"608,19",118.67,98468.29
9141,2025-07-11,2148,6,13,12,1223.92,292.86,"147.752,99"
9146,2025-04-16,467,17,14,7,"1,748.65",364.72,"330,587.90"
9154,2025-05-30,2202,39,15,11,nan,202.40,"28,524.69"
9166,2025-07-03,2177,79,6,4,329.54,71.98,nan
9172,2025-11-29,1569,16,14,1,"1,554.98",100.73,"113.189,15"
9194,2025-02-01,1276,13,13,4,"352,27",75.93,14791.08
9196,2025-07-17,1523,39,5,4,800.19,-,nan
9201,2025-11-28,2623,2,7,4,"1.034,23",nan,64826.16
9203,2025-05-31,1540,46,2,5,"1,578.88",-,114953.43
9205,2026-01-20,1335,20,8,4,-,"71,72",74865.68
9215,2025-08-31,480,8,13,6,1966.70,"469,20",169042.79
9228,2025-07-19,57,79,11,2,764.16,111.69,64152.41
9229,2026-01-08,1358,27,4,12,nan,291.43,"180.595,93"
9233,2025-03-14,1353,59,3,6,428.31,25.54,73368.43
9247,2026-01-27,967,63,3,10,1667.56,212.29,-
9250,2025-07-01,300,29,1,7,"-860,86",109.14,-
9252,2025-04-17,1193,42,1,2,-,8.67,-
9254,2025-07-08,2453,3,8,3,986.84,234.94,76500.98
9264,2026-02-01,2033,34,7,10,"1,618.04","134,58","136.844,00"
9271,2025-10-12,26,11,2,7,"354,66",25.86,"35,502.76"
9274,2025-04-02,2836,71,13,4,"1.738,77","111,03","326.384,56"
9275,2025-05-11,2077,39,14,3,nan,"94,92","56,347.77"
9284,2025-09-06,150,80,6,1,"1,520.45","229,75",96245.63
9291,2025-01-09,1980,68,11,10,1298.65,1651.30,"139.508,46"
9292,2025-01-13,682,45,15,11,1185.96,"282,52","54,668.75"
9300,2025-08-13,1202,67,15,1,471.33,64.33,"71,054.51"
9301,2025-09-19,2686,40,3,12,1624.87,"241,25",196285.51
9303,2025-04-20,82,58,8,10,591.90,83.73,"20.714,44"
9304,2026-01-07,290,71,5,3,"1,857.47",-,"194.310,93"
9307,2025-05-03,2718,57,5,1,1198.34,175.79,85176.93
9309,2026-02-11,3502,2,5,1,458.39,"104,71","22.461,44"
9315,2025-05-15,480,57,2,3,"1,720.11",nan,"63.903,49"
9318,2025-01-18,1531,58,1,8,886.50,88.80,-
9324,2025-02-27,58,9,3,1,nan,nan,178047.32
9331,2025-07-18,2788,48,11,1,519.64,"47,27",49526.06
9337,2026-01-27,1529,9,12,12,"873,15",144.70,100668.83
9340,2025-09-27,1415,60,11,11,95.26,11.52,nan
9341,2025-06-02,2704,9,12,6,1847.34,193.02,"139,153.16"
9347,2025-08-19,1336,44,6,4,"146,99",22.48,nan
9359,2025-05-10,3857,41,11,12,56.02,8.56,"11.025,05"
9364,2025-05-15,1653,12,4,9,914.09,"157,63",nan
9367,2025-04-04,2410,20,10,12,1953.46,-,105773.39
9370,2025-11-08,79,73,7,1,"1,381.34",166.06,-
9379,2025-10-25,2056,71,13,6,"1.876,89",103.58,nan
9380,2025-12-14,2587,19,5,3,-,nan,nan
9382,2025-09-02,649,26,1,7,1489.87,293.14,284079.91
9400,2025-07-14,2570,38,11,2,277.22,"54,81",19914.74
9405,2025-09-05,2271,42,13,8,1244.40,104.79,172642.16
9412,2025-12-20,1145,16,5,1,989.51,167.07,-
9414,2025-10-02,1711,5,6,6,nan,15.23,5936.06
9418,2025-09-19,2825,79,12,10,nan,14.67,nan
9426,2025-10-06,2044,48,13,4,"1,349.14",98.05,"66.083,78"
9432,2025-11-26,1842,77,13,6,1909.39,113.70,301689.90
9438,2025-10-07,1762,26,13,1,"1.471,07",349.06,"202.434,19"
9441,2025-06-15,473,10,3,7,1433.96,134.42,91912.99
9444,2025-11-05,2520,52,1,11,1901.31,-,"313,524.57"
9456,2025-11-16,3710,52,15,8,"1.828,91",193.41,"42.828,29"
9457,2025-10-15,271,96,5,3,794.58,nan,90196.85
9461,2025-04-25,1744,67,8,12,nan,nan,24634.88
9470,2025-12-17,2333,37,10,10,-,nan,"5.159,70"
9471,2025-01-11,946,66,11,12,nan,-,37977.23
9473,2025-12-26,1388,64,5,9,"693,82",116.78,-
9491,2025-12-05,1174,31,13,6,809.68,"137,29","61,124.99"
9493,2025-01-10,154,17,2,10,434.60,104.55,"50.352,40"
9500,2025-09-02,2851,46,8,11,810.76,"75,20",41567.62
9504,2025-02-28,2441,69,6,1,"1.213,48","243,71","51.363,51"
9509,2025-08-09,2938,61,14,7,"1.941,59",203.88,"167,629.83"
9514,2025-07-28,2714,49,4,9,nan,"92,32","89,185.60"
9521,2025-02-02,179,48,3,4,968.07,nan,29514.86
9525,2026-01-13,1540,39,7,6,591.41,97.44,nan
9529,2025-12-18,2626,74,4,4,1626.38,-,"235.963,47"
9553,2025-11-30,275,18,12,3,294.77,"71,63",56999.59
9554,2025-12-10,2841,12,3,4,1593.25,"285,99","278,154.17"
9556,2025-03-22,355,67,15,12,nan,29.17,"12.927,28"
9573,2025-08-11,912,44,10,9,168.93,-,"12,190.84"
9575,2025-12-26,1143,6,4,4,1164.78,199.11,26763.59
9576,2025-02-01,1747,7,8,10,nan,"220,28","155,492.69"
9591,2025-11-20,422,63,1,4,966.72,-,77049.30
9593,2025-12-03,2346,10,3,12,nan,-,"48.441,63"
9595,2025-08-28,2647,40,9,7,nan,"156,34",125708.10
9600,2025-02-28,247,9,3,12,0.00,218.03,159796.36
9601,2025-02-22,2317,75,11,5,"370,58",nan,"49.023,73"
9610,2025-05-05,2530,35,3,1,285.28,48.84,55672.83
9611,2025-07-17,536,18,8,6,"1.017,09",nan,59100.47
9613,2025-01-28,130,42,6,7,102.38,18.82,8091.87
9614,2025-05-19,99,27,7,1,142.89,18.00,6784.32
9619,2025-04-02,483,8,12,2,"1,217.12",243.93,217650.15
9623,2025-02-11,2063,41,10,12,455.39,733.14,nan
9628,2025-09-23,2500,6,12,4,1312.46,"237,37",177977.18
9638,2025-08-13,1130,73,14,10,nan,245.11,303249.31
9639,2025-03-10,898,11,4,11,217.14,12.66,nan
9643,2025-02-21,335,59,10,9,1888.04,381.98,373926.50
9648,2025-04-27,1925,20,4,8,1773.64,"105,73","157.141,06"
9650,2025-03-16,2476,46,1,10,"1.185,68","157,86",nan
9662,2025-01-20,1990,5,8,7,"1.459,68",nan,57716.50
9667,2025-07-25,1241,37,7,7,"773,95",192.79,"100.821,85"
9673,2025-05-02,3586,25,3,1,nan,15.12,"5,745.01"
9674,2025-10-04,788,59,7,2,835.50,50.95,67833.83
9681,2025-11-27,812,31,1,7,nan,116.70,"87.315,07"
