id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
3657,,2149,57,5,7,"-1,001.57",102.82,172289.17,fecha_emicion_vacio
3658,2025-10-03,628,31,3,11,0.00,126.13,313310.72,
3659,,322,53,4,6,703.34,"150,87",111534.78,fecha_emicion_vacio
3660,,1409,45,9,8,1081.34,192.83,-,fecha_emicion_vacio
3661,,963,26,2,2,"1,169.33",264.87,227449.03,fecha_emicion_vacio
3662,,1109,64,14,2,nan,46.77,-,fecha_emicion_vacio
3663,,155,57,11,6,138.22,19.11,"14.366,26",fecha_emicion_vacio
3664,,127,13,11,11,1337.88,250.02,-,fecha_emicion_vacio
3665,,1310,12,7,5,542.01,120.64,62684.50,fecha_emicion_vacio
3666,,2936,3,9,10,"1.694,92",351.54,257952.22,fecha_emicion_vacio
3667,2025-09-14,2967,39,12,12,1734.47,"323,82",107767.82,
3668,,504,66,7,12,975.91,"49,65",82515.49,fecha_emicion_vacio
3669,,1161,6,2,8,"584,56",107.16,-,fecha_emicion_vacio
3670,,75,67,15,2,"1.375,19",178.42,164276.25,fecha_emicion_vacio
3671,,853,72,11,6,1859.40,"381,35",371147.49,fecha_emicion_vacio
3672,,2608,59,4,11,910.19,128.84,168395.41,fecha_emicion_vacio
3673,,2208,74,12,9,"1,571.58","271,50",nan,fecha_emicion_vacio
3674,,2140,64,1,12,318.25,20.17,57310.63,fecha_emicion_vacio
3675,,1558,49,10,11,"1.341,06","157,70","102.141,68",fecha_emicion_vacio
3676,,531,19,9,10,969.55,89.36,nan,fecha_emicion_vacio
3677,,2269,25,14,9,1202.73,76.59,"116.720,84",fecha_emicion_vacio
3678,,1945,26,9,11,1382.69,nan,"30,630.31",fecha_emicion_vacio
3679,,2289,29,12,4,-,-,16929.08,fecha_emicion_vacio
3680,,11,65,5,12,"1,308.98",199.82,"91,759.78",fecha_emicion_vacio
3681,,264,22,5,10,754.30,-,106390.20,fecha_emicion_vacio
3682,,291,42,9,10,694.46,127.57,"36.606,26",fecha_emicion_vacio
3683,,1173,56,14,11,1488.25,355.16,167488.32,fecha_emicion_vacio
3684,,650,63,2,8,911.78,128.40,nan,fecha_emicion_vacio
3685,,1568,79,8,9,"1.184,42",248.83,-,fecha_emicion_vacio
3686,,1667,16,11,7,"1,308.58",nan,121745.24,fecha_emicion_vacio
3687,,1842,14,8,11,823.87,130.81,147838.51,fecha_emicion_vacio
3688,,1145,61,14,2,1848.55,193.76,74946.96,fecha_emicion_vacio
3689,,944,47,13,8,"1.930,30",313.03,371963.61,fecha_emicion_vacio
3690,,2286,1,5,7,1668.18,"189,93",301559.03,fecha_emicion_vacio
3691,,1472,59,1,10,"1,261.20",-,214765.94,fecha_emicion_vacio
3692,,2153,4,5,12,136.50,7.17,"10,843.21",fecha_emicion_vacio
3693,,355,64,14,11,nan,235.75,87070.29,fecha_emicion_vacio
3694,,843,53,12,5,441.49,nan,"79,944.80",fecha_emicion_vacio
3695,,2836,17,8,12,-,266.58,"91.645,48",fecha_emicion_vacio
3696,,604,6,9,7,-,nan,39005.54,fecha_emicion_vacio
3697,,1416,58,15,9,823.45,51.55,-,fecha_emicion_vacio
3698,,513,71,7,9,1356.53,"2.229,18",254879.69,fecha_emicion_vacio
3699,2025-02-01,1776,15,15,9,781.20,"98,19",nan,
3700,2025-06-01,266,3,9,12,1119.28,268.84,-,
3701,,813,73,12,5,634.82,139.63,73282.39,fecha_emicion_vacio
3702,2025-11-12,2903,68,14,6,937.13,"184,07",nan,
3703,,539,76,9,3,695.68,nan,132689.85,fecha_emicion_vacio
3704,,1128,10,14,1,"1,679.67",100.69,74112.38,fecha_emicion_vacio
3705,,891,63,14,1,1900.85,nan,"333.332,42",fecha_emicion_vacio
3706,2025-03-20,2212,38,5,6,nan,38.08,"42,449.91",
3707,2026-01-08,901,68,5,9,-274.24,"31,54","6.211,47",
3708,,2404,65,10,4,391.31,22.85,50060.75,fecha_emicion_vacio
3709,,1667,34,4,8,1726.36,242.74,"298,606.51",fecha_emicion_vacio
3710,,1955,18,14,7,"310,99",nan,nan,fecha_emicion_vacio
3711,,1600,77,11,4,"1.695,87",196.73,"177,331.21",fecha_emicion_vacio
3712,,167,30,10,12,nan,261.30,191249.18,fecha_emicion_vacio
3713,,1068,39,10,8,"991,90",148.21,nan,fecha_emicion_vacio
3714,2025-05-02,40,39,15,5,525.81,"112,63","24,720.40",
3715,,2998,32,2,11,"1.788,84",nan,"130.547,60",fecha_emicion_vacio
3716,,2735,25,9,11,1308.93,152.72,69947.23,fecha_emicion_vacio
3717,,1161,37,1,2,259.02,52.38,14224.76,fecha_emicion_vacio
3718,,2273,67,14,8,1139.30,124.67,"176.049,55",fecha_emicion_vacio
3719,,1360,24,10,9,782.47,nan,62642.79,fecha_emicion_vacio
3720,,2032,47,11,6,"1.539,41",192.41,186802.44,fecha_emicion_vacio
3721,,429,24,2,4,"1,155.14",255.21,47434.62,fecha_emicion_vacio
3722,,389,43,5,5,301.68,"47,14",39031.64,fecha_emicion_vacio
3723,,2627,63,11,9,-,"105,57","266.521,03",fecha_emicion_vacio
3724,2025-03-18,895,7,5,6,-,335.67,"54.229,89",
3725,2026-02-14,369,22,5,10,1886.96,nan,"220.754,06",
3726,2025-03-16,1755,79,5,2,1766.40,nan,63517.15,
3727,,411,64,2,9,1951.97,nan,"58,617.70",fecha_emicion_vacio
3728,,595,67,11,8,-,-,nan,fecha_emicion_vacio
3729,,2884,30,3,1,1416.31,79.17,"147,830.41",fecha_emicion_vacio
3730,,660,66,14,9,-,nan,nan,fecha_emicion_vacio
3731,,402,15,9,7,nan,14.28,"2,111.08",fecha_emicion_vacio
3732,,1342,44,6,4,nan,223.20,"37,860.75",fecha_emicion_vacio
3733,,2523,63,13,3,"1.004,77",-,nan,fecha_emicion_vacio
3734,,1117,52,11,12,874.10,"160,46",nan,fecha_emicion_vacio
3735,2025-10-11,2519,15,8,7,"466,03",-,22139.11,
3736,2025-07-26,1106,43,10,10,-,60.64,"102,631.51",
3737,,463,76,7,12,"88,38",14.48,-,fecha_emicion_vacio
3738,,427,20,3,6,nan,39.82,-,fecha_emicion_vacio
3739,,250,33,2,12,"1,545.27","375,56",nan,fecha_emicion_vacio
3740,,132,38,1,12,nan,nan,"100,715.18",fecha_emicion_vacio
3741,,828,69,9,6,834.63,155.42,155795.48,fecha_emicion_vacio
3742,,2484,44,9,1,73.49,13.11,"4.812,74",fecha_emicion_vacio
3743,2025-11-30,475,11,7,11,432.50,-,"24,338.75",
3744,,1978,64,8,12,149.72,32.02,nan,fecha_emicion_vacio
3745,,2509,38,12,6,"1.220,10",nan,"165.271,12",fecha_emicion_vacio
3746,,1196,44,10,3,nan,17.52,nan,fecha_emicion_vacio
3747,,2263,60,11,4,nan,"123,38",nan,fecha_emicion_vacio
3748,,725,72,6,8,"1,935.81",172.26,71917.96,fecha_emicion_vacio
3749,,2003,101,12,4,"1,824.99",302.07,"228.382,28",fecha_emicion_vacio
3750,,2326,74,10,9,-1828.67,-,"295,659.69",fecha_emicion_vacio
3751,,470,14,12,12,"1.892,69",375.58,358358.86,fecha_emicion_vacio
3752,2025-05-03,294,15,10,8,1583.56,"133,07","304.546,89",
3753,,989,45,2,9,1966.93,275.51,nan,fecha_emicion_vacio
3754,,890,42,15,6,"1.848,67",-,nan,fecha_emicion_vacio
3755,,2462,57,15,1,646.59,55.46,"17,580.94",fecha_emicion_vacio
3756,,125,19,5,11,-,432.54,nan,fecha_emicion_vacio
3757,2025-09-10,2805,15,5,10,"202,53",27.61,18433.27,
3758,,2602,14,9,5,nan,3349.34,"263.977,11",fecha_emicion_vacio
3759,,1468,19,15,2,599.07,76.88,99917.69,fecha_emicion_vacio
3760,,2822,5,1,8,303.76,nan,nan,fecha_emicion_vacio
3761,2025-12-01,2524,63,2,3,274.53,"39,49",22917.36,
3762,,1191,17,12,2,"801,51",nan,41031.35,fecha_emicion_vacio
3763,,114,49,2,11,938.80,147.66,121799.37,fecha_emicion_vacio
3764,,1600,66,8,4,1957.64,193.75,"249.389,08",fecha_emicion_vacio
3765,2025-10-11,1956,37,3,3,nan,202.57,242485.87,
3766,,1250,72,9,1,nan,96.65,-,fecha_emicion_vacio
3767,,1300,4,11,10,-,-,nan,fecha_emicion_vacio
3768,2025-05-11,770,1,13,1,"575,36",32.32,"30.954,73",
3769,,1401,12,9,7,711.64,168.94,"28.300,68",fecha_emicion_vacio
3770,,753,46,9,10,-,nan,"129.569,94",fecha_emicion_vacio
3771,,1855,32,10,8,"1.799,99",435.07,"104,207.76",fecha_emicion_vacio
3772,,1835,14,2,1,"1,913.04","221,05",279289.59,fecha_emicion_vacio
3773,,1840,20,12,12,67.70,3.93,10163.05,fecha_emicion_vacio
3774,,261,18,12,5,nan,13.65,"21,568.55",fecha_emicion_vacio
3775,,1484,24,4,4,731.55,154.04,nan,fecha_emicion_vacio
3776,,2615,39,5,4,"1,361.78",nan,165124.92,fecha_emicion_vacio
3777,,2114,45,15,2,nan,44.69,33993.65,fecha_emicion_vacio
3778,,302,10,4,6,1398.06,312.54,nan,fecha_emicion_vacio
3779,,2738,79,10,9,"1,523.24",nan,-,fecha_emicion_vacio
3780,,2957,6,9,3,nan,"34,01","8.066,85",fecha_emicion_vacio
3781,,997,36,8,11,"1,293.19",nan,64812.30,fecha_emicion_vacio
3782,,211,20,3,3,928.82,96.99,"44.344,04",fecha_emicion_vacio
3783,,107,11,12,11,nan,109.04,nan,fecha_emicion_vacio
3784,,1172,56,3,3,nan,"84,96","55.528,59",fecha_emicion_vacio
3785,2025-09-03,979,71,4,4,nan,164.31,187645.55,
3786,,561,40,11,5,69.08,-,nan,fecha_emicion_vacio
3787,2025-10-04,1973,64,9,2,nan,147.51,"140.513,80",
3788,,2640,51,15,11,970.99,237.43,172705.92,fecha_emicion_vacio
3789,,2281,23,11,12,"1.255,74",278.88,"69,953.12",fecha_emicion_vacio
3790,2025-03-23,673,18,6,5,637.52,146.91,87363.25,
3791,2025-10-17,421,77,8,7,"-1.745,57","224,52",nan,
3792,,2826,76,5,9,nan,278.17,"135.865,30",fecha_emicion_vacio
3793,,2298,32,13,12,87.91,18.31,"9,726.57",fecha_emicion_vacio
3794,,2956,46,11,7,1379.46,"186,95",nan,fecha_emicion_vacio
3795,,567,21,9,2,nan,44.87,-,fecha_emicion_vacio
3796,,290,77,8,7,nan,211.20,146313.11,fecha_emicion_vacio
3797,,2748,3,12,3,nan,"218,91","136,406.44",fecha_emicion_vacio
3798,,618,56,4,10,"1.586,02","158,05",nan,fecha_emicion_vacio
3799,,223,14,13,11,260.50,-,49904.66,fecha_emicion_vacio
3800,,1623,60,6,3,-,nan,48058.63,fecha_emicion_vacio
3801,2025-05-05,560,23,13,9,974.08,nan,"45,893.81",
3802,,1341,5,5,5,nan,nan,115626.27,fecha_emicion_vacio
3803,2025-05-24,397,41,8,5,"1,894.88",nan,128220.88,
3804,,210,62,4,12,1690.38,"365,70",nan,fecha_emicion_vacio
3805,,2322,77,1,11,nan,"29,45","16,949.89",fecha_emicion_vacio
3806,,311,49,7,6,160.10,36.90,31360.65,fecha_emicion_vacio
3807,,1669,20,4,1,407.71,43.30,"79,786.97",fecha_emicion_vacio
3808,,2023,19,15,12,"1,709.75",207.67,nan,fecha_emicion_vacio
3809,,452,13,8,10,796.89,"162,56",nan,fecha_emicion_vacio
3810,2025-08-10,3552,7,12,1,262.93,60.84,"16.453,05",
3811,,1209,52,4,6,1094.65,82.72,176500.70,fecha_emicion_vacio
3812,,1439,63,8,12,nan,480.75,201223.90,fecha_emicion_vacio
3813,2025-03-04,614,66,14,9,nan,141.98,"74,045.16",
3814,,2401,62,1,8,1969.65,nan,"315.354,20",fecha_emicion_vacio
3815,,1835,72,4,12,"1.051,83",140.55,160507.97,fecha_emicion_vacio
3816,,1409,19,3,9,1156.65,274.27,"212,115.69",fecha_emicion_vacio
3817,2025-06-23,1631,76,9,3,-,nan,"182,140.04",
3818,2025-03-08,1912,60,6,5,"1.878,24",420.05,"162,215.85",
3819,,521,71,10,10,684.01,-,nan,fecha_emicion_vacio
3820,,2712,12,2,12,"1,102.45",nan,128078.08,fecha_emicion_vacio
3821,2025-12-18,2217,50,14,12,726.25,38.91,124016.12,
3822,,976,71,2,1,1552.57,218.13,nan,fecha_emicion_vacio
3823,,2735,19,10,12,1614.18,nan,"120.481,82",fecha_emicion_vacio
3824,,2042,50,4,9,809.67,142.44,90630.92,fecha_emicion_vacio
3825,,2025,65,1,6,656.07,90.80,124228.49,fecha_emicion_vacio
3826,,335,43,9,9,964.68,"64,29","74,918.57",fecha_emicion_vacio
3827,2026-01-24,744,19,1,9,1278.57,87.31,182729.70,
3828,2025-02-17,536,66,5,1,"1.569,26",333.87,171362.99,
3829,,2410,6,9,3,nan,-,nan,fecha_emicion_vacio
3830,,3508,74,14,12,nan,-,262813.54,fecha_emicion_vacio
3831,,36,58,5,12,578.64,-,81124.32,fecha_emicion_vacio
3832,,3643,47,1,6,-,"163,19",nan,fecha_emicion_vacio
3833,,2888,44,3,11,-,"282,39","84,043.99",fecha_emicion_vacio
3834,,2610,77,10,2,415.93,96.22,"44,139.05",fecha_emicion_vacio
3835,,3813,67,9,12,-,"392,66","146,914.28",fecha_emicion_vacio
3836,,3522,22,5,10,"353,03",43.90,nan,fecha_emicion_vacio
3837,,1675,38,5,11,-316.80,30.71,"47.439,11",fecha_emicion_vacio
3838,2026-02-04,453,57,8,6,966.22,213.68,164970.33,
3839,,1613,79,1,10,nan,48.68,39329.45,fecha_emicion_vacio
3840,,250,16,11,11,461.08,nan,"69,037.57",fecha_emicion_vacio
3841,,2713,18,4,2,"876,90",nan,"70,626.64",fecha_emicion_vacio
3842,,1979,13,12,5,1757.85,234.84,nan,fecha_emicion_vacio
3843,,952,2,15,4,-,107.32,51211.70,fecha_emicion_vacio
3844,,2927,50,5,4,"1,628.47","371,20","247.409,11",fecha_emicion_vacio
3845,,2352,43,2,6,518.64,56.76,14271.66,fecha_emicion_vacio
3846,,1511,35,12,4,nan,20.28,"39,215.58",fecha_emicion_vacio
3847,,1467,17,3,1,657.18,nan,96879.33,fecha_emicion_vacio
3848,,804,40,12,6,-,-,"53,509.78",fecha_emicion_vacio
3849,,2965,12,10,10,293.39,40.62,"18.907,52",fecha_emicion_vacio
3850,2025-06-13,1842,37,5,2,-,"201,07",218747.19,
3851,2025-11-23,313,72,6,2,"1.740,50","420,45",279212.72,
3852,,2115,78,11,2,"1,503.10",145.69,197578.33,fecha_emicion_vacio
3853,,818,68,13,9,-,-,92699.44,fecha_emicion_vacio
3854,,2400,53,15,3,386.12,"26,65",16742.62,fecha_emicion_vacio
3855,2025-05-21,1070,35,11,5,50.86,7.20,2204.66,
3856,,2891,46,7,2,291.59,nan,nan,fecha_emicion_vacio
3857,,1491,61,8,9,1222.00,"179,29",nan,fecha_emicion_vacio
3858,,2987,14,1,1,"1,613.82",212.94,42521.77,fecha_emicion_vacio
3859,2025-07-17,1747,12,1,3,"1,525.84","100,92",223031.86,
3860,,907,10,1,2,204.14,11.47,"5,964.62",fecha_emicion_vacio
3861,,1342,48,6,2,1179.84,-,70783.97,fecha_emicion_vacio
3862,2025-03-04,1960,7,14,11,"1.393,89",186.08,259479.61,
3863,,2582,27,6,2,391.89,"23,26",68478.11,fecha_emicion_vacio
3864,,2967,48,12,9,1535.67,196.13,"164.172,42",fecha_emicion_vacio
3865,,1789,14,11,9,nan,"57,85","60.849,30",fecha_emicion_vacio
3866,2025-02-04,916,22,2,5,"1,380.36",nan,146267.82,
3867,2026-01-11,2244,34,8,7,1740.63,87.84,nan,
3868,,1750,23,15,11,"1.014,65",202.70,122931.14,fecha_emicion_vacio
3869,,294,57,6,8,"1,961.65",nan,"94,458.72",fecha_emicion_vacio
3870,,1166,1,4,7,400.59,70.29,36120.56,fecha_emicion_vacio
3871,,2885,43,13,3,1706.18,102.74,"75,027.94",fecha_emicion_vacio
3872,,404,56,1,2,1436.49,nan,"267.076,48",fecha_emicion_vacio
3873,,2911,57,12,6,1410.35,nan,170770.62,fecha_emicion_vacio
3874,,2473,29,9,10,nan,102.26,"44,598.32",fecha_emicion_vacio
3875,2025-10-03,1343,2,15,5,1969.31,416.27,342612.29,
3876,,2785,22,2,10,1193.68,187.68,"235.798,48",fecha_emicion_vacio
3877,2025-08-03,2850,51,2,5,nan,"104,04","76,010.43",
3878,,2030,15,11,2,675.03,54.19,28465.02,fecha_emicion_vacio
3879,,2965,46,13,10,1634.85,"391,85",nan,fecha_emicion_vacio
3880,,1593,23,5,10,nan,80.67,46693.55,fecha_emicion_vacio
3881,,1749,17,5,6,-,nan,219236.02,fecha_emicion_vacio
3882,,2726,3,9,7,nan,33.23,"62.853,96",fecha_emicion_vacio
3883,,1505,43,7,11,346.72,-,"27.975,42",fecha_emicion_vacio
3884,,2812,16,6,6,nan,250.82,"245,897.22",fecha_emicion_vacio
3885,,1397,73,14,3,"1.013,05",-,192154.94,fecha_emicion_vacio
3886,,2856,1,15,5,"1.430,09",215.90,149469.33,fecha_emicion_vacio
3887,,1789,60,12,12,814.40,nan,"114,106.59",fecha_emicion_vacio
3888,2025-03-20,2206,43,12,7,687.60,"111,03","21,458.48",
3889,2025-05-18,1720,43,1,4,"345,87","66,44","59,985.57",
3890,,2604,40,13,9,1219.29,-,127828.07,fecha_emicion_vacio
3891,2025-11-18,2932,25,12,11,"1.541,81",182.06,-,
3892,,219,11,7,11,1295.10,nan,-,fecha_emicion_vacio
3893,,163,31,11,12,570.88,140.58,"70.749,36",fecha_emicion_vacio
3894,,1469,3,4,6,582.75,"100,34","84.282,18",fecha_emicion_vacio
3895,,737,54,13,11,-,32.41,nan,fecha_emicion_vacio
3896,,2788,52,7,5,433.39,58.38,23811.29,fecha_emicion_vacio
3897,,1212,66,2,8,943.48,208.88,75391.66,fecha_emicion_vacio
3898,2025-09-05,987,36,12,8,618.38,53.87,20572.35,
3899,2025-02-25,2607,6,3,11,126.99,10.32,"20,362.49",
3900,,1698,23,9,10,1142.20,251.49,nan,fecha_emicion_vacio
3901,,2724,78,4,2,"1,375.10","115,62",-,fecha_emicion_vacio
3902,2025-02-19,3689,29,4,12,1906.25,223.48,-,
3903,,502,6,15,4,155.02,"28,99","7,260.16",fecha_emicion_vacio
3904,,2883,1,8,6,nan,"78,50","114.862,38",fecha_emicion_vacio
3905,,590,52,5,7,761.98,-,"119.142,39",fecha_emicion_vacio
3906,,2204,93,6,8,1523.71,143.24,"48,539.24",fecha_emicion_vacio
3907,,943,27,3,10,1693.51,421.11,-,fecha_emicion_vacio
3908,,2923,68,1,1,1488.09,296.46,"212,699.62",fecha_emicion_vacio
3909,2025-01-13,2940,70,13,10,"625,28",81.99,"30.103,76",
3910,2025-11-21,381,61,7,6,nan,23.29,-,
3911,,1075,34,13,7,668.68,51.50,"89,592.93",fecha_emicion_vacio
3912,,1425,19,10,6,799.88,-,nan,fecha_emicion_vacio
3913,,291,70,6,12,"1.800,98",131.40,358357.17,fecha_emicion_vacio
3914,,1634,47,5,2,1071.76,197.72,152224.60,fecha_emicion_vacio
3915,2025-10-18,1949,28,1,2,644.27,"41,27",23958.86,
3916,,2471,71,6,9,"1,766.39",180.00,253627.93,fecha_emicion_vacio
3917,,2933,27,4,5,1340.62,99.89,-,fecha_emicion_vacio
3918,,1074,69,10,10,"1.861,35",395.23,161748.48,fecha_emicion_vacio
3919,,1533,80,13,2,1609.77,"300,02",116792.02,fecha_emicion_vacio
3920,,1246,3,14,1,274.51,54.22,50014.68,fecha_emicion_vacio
3921,,968,9,6,8,950.61,"127,60",nan,fecha_emicion_vacio
3922,,68,13,14,7,"1,612.05","300,43",249780.93,fecha_emicion_vacio
3923,,334,40,10,3,-,64.75,26942.30,fecha_emicion_vacio
3924,,2327,5,5,7,nan,91.26,36820.15,fecha_emicion_vacio
3925,,1807,50,1,7,"1,002.13",182.37,nan,fecha_emicion_vacio
3926,,63,79,9,3,1469.98,180.77,"264,643.41",fecha_emicion_vacio
3927,,505,53,3,11,-,"58,90",61912.54,fecha_emicion_vacio
3928,,2364,39,6,3,"1,060.77",258.79,143315.25,fecha_emicion_vacio
3929,2025-09-23,172,73,3,3,nan,389.26,"146.927,41",
3930,,2388,25,13,11,"1.420,17",157.01,166316.56,fecha_emicion_vacio
3931,,2064,48,9,4,1158.13,1839.34,"213.554,64",fecha_emicion_vacio
3932,,1594,10,4,11,1080.47,222.04,"200,989.25",fecha_emicion_vacio
3933,2025-10-05,935,7,5,1,nan,nan,"94,406.82",
3934,,2736,42,8,6,"1,500.33",348.33,272479.90,fecha_emicion_vacio
3935,2025-04-04,126,34,15,4,0.00,nan,92172.37,
3936,,2525,45,15,1,-,118.48,"59,811.66",fecha_emicion_vacio
3937,2026-01-16,5,78,7,7,nan,167.84,"177.938,02",
3938,,1347,72,6,1,-,"66,88",154387.81,fecha_emicion_vacio
3939,2025-12-29,327,42,10,7,675.49,64.54,"28,103.86",
3940,,2596,18,3,7,699.79,162.70,"114,457.76",fecha_emicion_vacio
3941,,3511,80,14,4,"285,40",59.19,"23,976.79",fecha_emicion_vacio
3942,2025-06-01,955,9,10,5,"785,38",155.93,"80,052.41",
3943,,900,16,5,4,"696,62",36.80,"45,546.51",fecha_emicion_vacio
3944,,2053,4,11,10,587.86,101.32,"12.590,37",fecha_emicion_vacio
3945,,65,36,2,2,640.76,90.56,55280.63,fecha_emicion_vacio
3946,,106,70,4,2,-,"56,24","69.624,39",fecha_emicion_vacio
3947,2025-03-16,282,41,8,3,1837.03,nan,122260.44,
3948,,2270,73,12,3,"1.901,69",295.36,nan,fecha_emicion_vacio
3949,,630,69,11,4,"718,52",-,"72.633,37",fecha_emicion_vacio
3950,,1910,13,14,5,"1.605,68",277.52,"142.290,13",fecha_emicion_vacio
3951,,105,28,6,1,"1.991,31",187.44,181132.72,fecha_emicion_vacio
3952,,3830,47,11,9,1278.31,nan,nan,fecha_emicion_vacio
3953,2025-03-19,1168,41,1,8,"794,33",86.06,73617.04,
3954,,1105,32,5,1,"326,61",nan,"53,790.68",fecha_emicion_vacio
3955,,354,47,13,3,nan,40.00,23719.96,fecha_emicion_vacio
3956,,2297,33,6,7,-,nan,"93,976.71",fecha_emicion_vacio
3957,,170,33,5,10,-,95.28,225173.13,fecha_emicion_vacio
3958,,2431,60,10,7,102.65,15.94,"15,390.53",fecha_emicion_vacio
3959,,731,43,11,2,nan,-,"155.049,10",fecha_emicion_vacio
3960,,230,67,6,5,"348,87",-,61307.02,fecha_emicion_vacio
3961,,1661,42,15,8,nan,nan,"297.736,21",fecha_emicion_vacio
3962,2025-10-02,202,47,11,1,141.69,"27,45","28.035,43",
3963,,92,59,15,4,"921,11",nan,106025.07,fecha_emicion_vacio
3964,,2684,34,14,5,1498.60,228.60,73952.08,fecha_emicion_vacio
3965,,444,65,14,9,1532.98,331.11,nan,fecha_emicion_vacio
3966,,2259,11,5,10,-,42.73,25623.62,fecha_emicion_vacio
3967,,1705,39,10,7,678.60,"84,61","20,134.06",fecha_emicion_vacio
3968,2025-05-22,2164,37,3,10,1574.39,nan,189744.83,
3969,,1847,5,3,10,nan,19.31,nan,fecha_emicion_vacio
3970,2025-06-02,2096,71,4,8,"1.002,20",-,"166.261,85",
3971,,1668,71,3,2,"1,469.07","73,72",nan,fecha_emicion_vacio
3972,2025-07-13,625,26,11,6,"1,959.75",nan,304054.11,
3973,2025-05-28,150,42,8,10,nan,59.75,"70,626.10",
3974,,1047,51,2,5,197.39,14.92,16016.17,fecha_emicion_vacio
3975,,1493,75,7,8,-,405.48,"282,171.80",fecha_emicion_vacio
3976,,2961,14,7,3,"465,87","35,99","38,982.37",fecha_emicion_vacio
3977,,220,57,8,5,558.86,"37,28","71.270,99",fecha_emicion_vacio
3978,,403,45,14,1,"1.410,17",207.29,nan,fecha_emicion_vacio
3979,,380,55,10,12,"614,49",141.75,nan,fecha_emicion_vacio
3980,2025-07-16,262,118,13,4,-,121.99,"38,901.98",
3981,,837,62,3,1,"1.904,90",nan,"337.397,91",fecha_emicion_vacio
3982,,258,7,7,11,1606.57,nan,"167,318.06",fecha_emicion_vacio
3983,,2836,18,3,12,"1.756,06",152.24,308479.75,fecha_emicion_vacio
3984,,1174,73,15,8,"1,172.12",210.67,124755.95,fecha_emicion_vacio
3985,,18,30,6,7,"1,372.87",140.89,242192.51,fecha_emicion_vacio
3986,,2669,55,8,8,1580.52,220.67,262066.05,fecha_emicion_vacio
3987,,2316,32,6,12,"732,98",105.98,"35,070.49",fecha_emicion_vacio
3988,,1098,65,4,10,nan,93.82,202841.61,fecha_emicion_vacio
3989,,742,20,15,4,1734.77,"207,53","146.283,68",fecha_emicion_vacio
3990,,9,54,8,6,1052.38,nan,163450.75,fecha_emicion_vacio
3991,,1645,65,15,9,"52,57",10.74,2156.43,fecha_emicion_vacio
3992,,513,3,5,8,nan,49.68,"16.329,66",fecha_emicion_vacio
3993,2025-04-30,969,7,7,7,873.86,50.77,nan,
3994,2026-01-27,674,5,14,6,72.83,8.78,"11.850,91",
3995,2025-04-29,1946,69,10,5,1678.73,"281,50",286442.34,
3996,,1281,73,13,4,759.46,179.23,86606.65,fecha_emicion_vacio
3997,,2338,18,11,11,489.22,nan,"30,734.95",fecha_emicion_vacio
3998,,2701,13,15,10,886.32,nan,-,fecha_emicion_vacio
3999,2025-03-17,85,41,14,4,"1.331,47",316.97,"239,524.85",
4000,,1496,19,2,7,896.49,nan,-,fecha_emicion_vacio
4001,,113,7,6,8,-,nan,81276.24,fecha_emicion_vacio
4002,,2286,10,1,7,"1.326,30",68.49,"246.567,58",fecha_emicion_vacio
4003,,933,70,3,2,"1,839.17",131.73,216747.66,fecha_emicion_vacio
4004,,1905,38,10,4,1957.85,-,241328.23,fecha_emicion_vacio
4005,2025-10-21,1622,3,9,8,"1,792.50",308.47,235914.45,
4006,,1921,5,8,8,1914.73,397.68,"121,644.50",fecha_emicion_vacio
4007,,1022,15,6,10,"291,60",63.95,"16.099,56",fecha_emicion_vacio
4008,,111,32,6,2,-,331.19,"87,046.58",fecha_emicion_vacio
4009,2025-12-02,582,70,13,4,333.04,nan,"44,630.44",
4010,,2311,52,2,3,616.80,"112,68","26,644.00",fecha_emicion_vacio
4011,,2397,36,5,6,0.00,91.15,48848.46,fecha_emicion_vacio
4012,,992,48,14,8,"1.211,25",116.32,"176.030,61",fecha_emicion_vacio
4013,,3663,31,7,6,nan,"69,33","23.315,00",fecha_emicion_vacio
4014,,2357,13,14,4,1756.69,"135,15","151.914,35",fecha_emicion_vacio
4015,2025-06-06,1984,72,4,7,nan,431.32,-,
4016,,2519,9,9,12,1898.63,244.59,"158.120,76",fecha_emicion_vacio
4017,,132,17,11,2,606.64,105.59,22704.69,fecha_emicion_vacio
4018,2025-11-05,374,41,5,1,-,29.85,"25,557.16",
4019,,2736,22,1,11,171.28,-,19239.66,fecha_emicion_vacio
4020,,480,32,15,7,219.55,"54,25",37114.08,fecha_emicion_vacio
4021,,2766,51,2,4,1240.47,165.32,"42.528,74",fecha_emicion_vacio
4022,,2576,31,7,2,"1.610,20",298.44,107667.75,fecha_emicion_vacio
4023,,2103,13,15,2,1034.61,134.77,"79,713.12",fecha_emicion_vacio
4024,,372,43,7,9,-,54.83,"36.569,03",fecha_emicion_vacio
4025,,1727,27,11,1,190.16,nan,"13,943.32",fecha_emicion_vacio
4026,,623,73,6,5,498.97,47.59,nan,fecha_emicion_vacio
4027,,1537,58,3,9,"1,955.34",159.61,153297.64,fecha_emicion_vacio
4028,2025-04-17,768,58,15,8,-,-,"87.851,06",
4029,,679,18,1,6,"1,167.64",170.56,"149,302.57",fecha_emicion_vacio
4030,2025-01-02,1422,67,2,7,-1790.26,"347,32",nan,
